time,Bx,By,Bz,BT
84.810659,-26.68,25.26,-23.87,43.81
84.830579,-26.59,24.99,-23.81,43.57
84.832898,-26.89,25.13,-23.62,43.73
84.841167,-26.91,25.11,-23.36,43.59
84.847855,-26.94,25.11,-23.70,43.79
84.858172,-26.93,25.09,-23.87,43.86
84.867782,-26.98,25.20,-24.13,44.11
84.878027,-27.00,25.18,-24.24,44.17
84.887856,-26.81,24.99,-24.09,43.86
84.898073,-26.87,25.22,-24.45,44.22
84.913161,-26.91,25.28,-24.53,44.32
84.938422,-27.06,25.46,-24.68,44.60
84.940174,-26.91,25.39,-24.69,44.48
84.941201,-27.08,25.43,-24.38,44.43
84.948543,-27.09,25.31,-24.36,44.36
84.958558,-27.09,25.28,-24.45,44.39
84.969888,-27.04,25.26,-24.26,44.24
84.979026,-27.00,25.01,-24.11,44.00
84.988772,-26.74,24.84,-24.24,43.82
84.998637,-26.48,24.68,-24.17,43.52
85.009864,-26.68,24.75,-24.19,43.70
85.028399,-26.59,24.75,-24.28,43.69
85.029978,-26.55,24.94,-24.45,43.87
85.040437,-26.74,25.03,-24.53,44.08
85.047727,-26.89,25.28,-24.90,44.52
85.058746,-26.85,25.41,-24.81,44.52
85.069588,-27.23,25.61,-24.64,44.77
85.078198,-27.24,25.82,-24.92,45.05
85.087944,-27.06,25.61,-24.90,44.81
85.098037,-27.13,25.46,-24.79,44.71
85.113314,-27.38,25.22,-24.68,44.66
85.133413,-27.66,25.33,-24.36,44.72
85.135740,-27.39,25.13,-24.39,44.46
85.137890,-27.30,25.20,-24.41,44.46
85.147962,-27.17,25.13,-24.30,44.27
85.157921,-27.26,24.99,-23.96,44.07
85.168129,-27.32,25.09,-23.93,44.14
85.178037,-27.11,25.24,-24.13,44.21
85.188688,-26.81,25.41,-24.08,44.09
85.198067,-26.59,25.33,-24.34,44.06
85.214469,-27.08,25.43,-24.06,44.25
85.234996,-27.06,25.26,-24.08,44.15
85.236473,-27.04,25.22,-24.19,44.18
85.252874,-27.00,25.20,-24.54,44.34
85.254468,-26.93,25.24,-24.81,44.47
85.258139,-27.06,25.31,-24.58,44.46
85.268391,-27.15,25.41,-24.68,44.63
85.277998,-27.09,25.24,-24.38,44.33
85.288313,-26.91,25.29,-24.41,44.27
85.298025,-26.87,25.29,-24.38,44.22
85.311435,-26.94,25.37,-24.28,44.26
85.329356,-27.08,25.44,-24.11,44.29
85.331283,-27.17,25.41,-23.94,44.24
85.338725,-27.19,25.33,-24.02,44.25
85.347709,-27.09,25.33,-24.11,44.24
85.357862,-27.13,25.50,-24.06,44.33
85.369597,-27.00,25.43,-24.24,44.31
85.378433,-27.13,25.65,-24.21,44.50
85.388054,-27.13,25.48,-24.28,44.44
85.398567,-26.93,25.41,-24.09,44.17
85.414654,-27.02,25.41,-23.76,44.04
85.439703,-27.00,25.52,-23.96,44.21
85.441234,-27.00,25.33,-23.57,43.89
85.442254,-27.11,25.24,-23.72,43.98
85.448926,-27.09,25.26,-23.74,43.99
85.458173,-26.87,25.11,-23.72,43.76
85.469896,-26.93,25.24,-23.85,43.94
85.478022,-27.09,25.18,-24.09,44.14
85.487930,-27.13,25.03,-24.34,44.22
85.498195,-27.09,25.03,-24.17,44.10
85.511063,-27.43,25.20,-24.04,44.33
85.530454,-27.21,25.35,-24.17,44.35
85.532303,-27.47,25.41,-24.17,44.54
85.541940,-27.39,25.33,-24.09,44.41
85.548324,-27.39,25.44,-24.19,44.53
85.557771,-27.30,25.26,-23.87,44.19
85.569971,-26.91,25.67,-23.79,44.15
85.578064,-26.94,25.74,-23.62,44.12
85.588000,-26.55,25.73,-23.87,44.00
85.598910,-26.46,25.93,-23.70,43.98
85.615287,-26.27,26.06,-23.66,43.92
85.617940,-26.33,26.46,-23.76,44.24
85.644635,-25.86,26.38,-23.79,43.94
85.646926,-25.50,26.96,-23.85,44.11
85.648844,-25.41,26.87,-24.06,44.11
85.658249,-25.01,27.06,-24.30,44.14
85.669305,-24.83,27.39,-24.43,44.31
85.678045,-24.53,27.43,-24.43,44.17
85.687845,-24.36,27.73,-24.26,44.17
85.698071,-24.24,27.71,-24.47,44.21
85.713643,-24.19,28.03,-24.09,44.17
85.729701,-24.08,28.16,-24.21,44.26
85.730763,-23.93,28.48,-24.11,44.33
85.738168,-23.81,28.52,-23.89,44.17
85.748216,-23.42,28.61,-23.87,44.01
85.758650,-23.27,28.44,-23.91,43.84
85.769360,-23.10,28.39,-24.04,43.79
85.779060,-22.82,28.56,-24.06,43.76
85.788877,-22.63,28.67,-24.06,43.74
85.798620,-22.52,28.59,-24.17,43.69
85.810737,-22.22,28.63,-24.26,43.61
85.820795,-21.98,28.74,-24.38,43.63
85.828185,-22.20,28.89,-24.38,43.84
85.838090,-22.33,29.12,-24.24,43.98
85.848435,-22.03,29.33,-24.30,44.00
85.857668,-22.12,29.55,-24.04,44.05
85.869471,-22.11,29.74,-24.06,44.18
85.877942,-21.86,29.94,-23.76,44.03
85.888691,-21.96,30.17,-23.59,44.14
85.897443,-21.75,30.28,-23.64,44.15
85.911526,-21.51,30.17,-23.53,43.89
85.917730,-21.19,30.38,-23.53,43.88
85.931379,-20.93,30.34,-23.57,43.75
85.944608,-20.72,30.41,-23.46,43.64
85.947956,-20.31,30.43,-23.66,43.57
85.958090,-20.29,30.49,-24.02,43.79
85.970634,-19.97,30.41,-24.17,43.68
85.978221,-19.93,30.58,-24.08,43.73
85.988107,-19.93,30.90,-23.96,43.89
85.998374,-19.82,31.16,-24.13,44.12
86.008814,-19.78,31.39,-23.87,44.12
86.019161,-19.56,31.33,-23.83,43.95
86.034471,-19.59,31.39,-23.98,44.09
86.045028,-19.58,31.39,-23.81,43.99
86.048268,-19.52,31.63,-23.81,44.14
86.058644,-19.69,31.74,-23.87,44.33
86.068538,-19.50,31.95,-23.94,44.43
86.078168,-19.33,31.59,-23.96,44.11
86.088805,-19.58,31.67,-24.04,44.32
86.098524,-19.39,31.86,-24.39,44.56
86.110904,-19.31,31.82,-24.04,44.31
86.118272,-19.26,32.06,-24.00,44.44
86.127950,-19.14,31.88,-23.96,44.23
86.138082,-18.81,31.76,-24.11,44.09
86.147881,-18.43,31.59,-24.17,43.84
86.158230,-18.39,31.93,-24.08,44.02
86.167783,-18.21,31.99,-24.06,43.97
86.177765,-18.19,31.88,-23.83,43.76
86.188309,-18.32,31.99,-23.91,43.94
86.197900,-18.39,31.88,-23.91,43.88
86.210675,-18.49,32.12,-23.79,44.04
86.217744,-18.60,32.14,-23.49,43.94
86.228220,-18.92,32.19,-23.38,44.06
86.237824,-18.90,31.99,-23.49,43.96
86.255592,-18.66,31.97,-23.61,43.90
86.257963,-18.58,32.08,-23.62,43.96
86.268580,-18.47,32.23,-23.68,44.05
86.277742,-18.32,32.44,-23.61,44.10
86.288529,-18.24,32.29,-23.49,43.90
86.298375,-18.34,32.36,-23.44,43.96
86.317869,-18.26,32.46,-23.57,44.07
86.320436,-18.32,32.66,-23.33,44.12
86.328106,-18.68,32.68,-23.31,44.27
86.341975,-18.84,32.59,-23.29,44.26
86.348287,-18.51,32.27,-23.23,43.86
86.358371,-18.39,32.21,-23.18,43.74
86.368378,-18.21,32.25,-23.31,43.76
86.378377,-18.15,32.25,-23.44,43.80
86.388084,-18.02,31.86,-23.44,43.46
86.398138,-17.93,31.71,-23.57,43.38
86.410510,-17.66,31.76,-23.59,43.33
86.418528,-17.49,31.88,-23.74,43.42
86.431001,-17.62,32.08,-23.78,43.65
86.440153,-17.42,31.89,-23.98,43.54
86.448201,-17.64,31.89,-23.94,43.61
86.458074,-17.42,31.93,-23.94,43.55
86.467972,-17.27,32.19,-24.08,43.75
86.478178,-17.21,32.44,-24.06,43.90
86.488185,-17.12,32.21,-24.09,43.72
86.498133,-17.14,31.99,-24.04,43.53
86.508510,-17.42,32.18,-24.06,43.79
86.518118,-17.61,32.18,-23.87,43.76
86.532580,-17.57,32.33,-23.49,43.65
86.548641,-17.64,32.33,-23.51,43.69
86.550368,-17.79,32.23,-23.72,43.80
86.558444,-18.13,31.95,-23.78,43.76
86.567797,-18.26,31.93,-23.76,43.79
86.578333,-18.45,32.03,-23.46,43.77
86.589580,-18.39,31.95,-23.57,43.76
86.597453,-18.34,31.78,-23.61,43.63
86.607682,-18.45,31.48,-23.78,43.55
86.618393,-18.56,31.59,-23.85,43.72
86.634992,-18.73,31.58,-23.44,43.56
86.639906,-18.56,31.73,-23.33,43.53
86.648299,-18.54,31.88,-23.44,43.69
86.657960,-18.54,31.97,-23.49,43.79
86.668625,-18.04,31.76,-23.38,43.37
86.677873,-18.19,31.89,-23.38,43.53
86.689422,-18.19,32.06,-23.49,43.71
86.698281,-18.28,31.95,-23.64,43.75
86.708790,-18.30,32.12,-23.57,43.84
86.718359,-17.96,31.91,-23.61,43.57
86.732450,-18.21,31.91,-23.34,43.53
86.753793,-18.21,31.91,-23.57,43.65
86.756371,-18.30,31.97,-23.62,43.76
86.757845,-18.62,32.18,-23.66,44.07
86.768100,-18.24,31.97,-23.89,43.88
86.778213,-18.30,31.97,-23.64,43.77
86.790462,-18.34,31.95,-23.83,43.87
86.799422,-18.88,31.97,-23.85,44.13
86.807997,-18.83,32.03,-23.83,44.14
86.818217,-18.66,32.12,-23.66,44.04
86.835696,-19.01,32.23,-23.62,44.25
86.837937,-18.81,32.23,-23.27,43.98
86.862206,-19.26,32.29,-23.12,44.13
86.863742,-19.12,32.23,-22.99,43.97
86.868337,-18.96,32.10,-22.88,43.74
86.878321,-18.47,32.19,-22.67,43.49
86.890518,-18.39,32.06,-22.78,43.42
86.897799,-18.45,32.01,-22.99,43.51
86.908114,-18.38,31.95,-22.97,43.43
86.917862,-18.24,31.82,-23.33,43.47
86.930129,-17.87,31.73,-23.23,43.19
86.947388,-17.89,31.69,-23.14,43.12
86.948227,-17.87,31.76,-23.27,43.24
86.957758,-18.34,31.69,-23.21,43.35
86.968123,-18.32,31.76,-23.36,43.48
86.977769,-18.41,31.61,-23.23,43.34
86.988463,-18.51,31.39,-23.14,43.16
86.997959,-18.54,31.52,-22.93,43.16
87.008179,-18.69,31.59,-22.95,43.29
87.018208,-18.75,31.52,-23.12,43.35
87.028278,-18.99,31.54,-23.16,43.49
87.041965,-19.11,31.61,-23.48,43.77
87.048408,-18.86,31.44,-23.48,43.54
87.058176,-18.90,31.59,-23.55,43.70
87.068962,-18.81,31.69,-23.53,43.72
87.077955,-18.71,31.37,-23.93,43.66
87.090309,-18.94,31.76,-23.94,44.05
87.098332,-18.68,31.76,-24.21,44.09
87.108465,-18.58,31.58,-23.98,43.79
87.118951,-18.38,31.67,-23.94,43.75
87.136753,-18.30,31.95,-23.81,43.85
87.139557,-18.23,31.88,-23.49,43.59
87.148510,-18.04,32.01,-23.72,43.73
87.157773,-18.00,32.29,-23.57,43.84
87.167920,-17.61,31.95,-23.62,43.46
87.178092,-17.62,32.01,-23.42,43.40
87.190105,-17.33,32.01,-23.66,43.41
87.198070,-17.44,32.06,-23.59,43.46
87.208209,-17.38,32.03,-23.94,43.60
87.218350,-17.21,31.88,-24.06,43.49
87.233227,-17.16,31.84,-24.06,43.44
87.238500,-17.27,31.78,-24.28,43.56
87.254353,-17.57,31.74,-24.13,43.57
87.257558,-17.61,31.80,-24.39,43.78
87.268003,-17.51,31.71,-24.58,43.77
87.278303,-17.18,31.76,-24.56,43.67
87.290102,-17.46,31.63,-24.24,43.51
87.298239,-17.78,31.74,-24.43,43.82
87.308297,-17.85,31.71,-24.24,43.72
87.318530,-17.81,31.65,-23.89,43.47
87.328172,-17.81,31.93,-23.89,43.67
87.338201,-17.93,31.88,-23.87,43.67
87.353110,-18.41,32.04,-23.44,43.76
87.378388,-18.43,31.82,-23.48,43.63
87.380428,-18.36,31.78,-23.46,43.56
87.381190,-18.21,31.97,-23.27,43.53
87.389785,-18.30,31.97,-23.18,43.52
87.398441,-18.32,31.89,-23.14,43.45
87.407829,-18.17,31.63,-23.40,43.34
87.417677,-18.32,31.52,-23.29,43.26
87.430586,-18.26,31.76,-23.19,43.36
87.438146,-18.36,31.76,-23.33,43.47
87.448192,-18.64,31.61,-23.21,43.42
87.458743,-18.71,31.43,-23.34,43.39
87.468043,-18.62,31.46,-23.46,43.44
87.477906,-18.60,31.52,-23.70,43.60
87.488019,-18.66,31.76,-23.64,43.77
87.498602,-18.62,31.91,-23.55,43.81
87.517962,-18.54,31.67,-23.57,43.61
87.520331,-18.77,31.59,-23.33,43.53
87.538237,-18.94,31.88,-23.31,43.79
87.540243,-18.84,31.88,-23.36,43.78
87.547655,-19.14,31.88,-23.49,43.98
87.558112,-19.28,32.14,-23.36,44.16
87.567822,-19.31,32.08,-23.27,44.09
87.578814,-19.46,32.21,-23.12,44.17
87.588332,-19.52,32.18,-23.23,44.23
87.599499,-19.22,32.31,-23.25,44.20
87.620948,-18.83,32.49,-23.40,44.25
87.624054,-18.68,32.46,-23.46,44.19
87.628803,-18.71,32.48,-23.19,44.08
87.638490,-18.58,32.25,-23.29,43.90
87.648517,-18.68,32.04,-23.44,43.87
87.661126,-18.49,32.04,-23.40,43.77
87.669158,-18.30,32.21,-23.70,43.98
87.678672,-18.54,32.31,-23.79,44.20
87.687855,-18.56,32.25,-23.81,44.18
87.698839,-18.58,32.25,-23.70,44.12
87.714516,-18.56,32.16,-23.59,43.99
87.718274,-18.54,32.04,-23.70,43.96
87.728653,-18.66,32.14,-23.48,43.95
87.737775,-18.60,32.21,-23.76,44.14
87.748133,-18.38,32.16,-23.72,43.98
87.758340,-18.24,32.36,-23.66,44.05
87.768532,-18.19,32.14,-23.74,43.90
87.778017,-18.23,32.21,-23.79,44.00
87.787907,-17.93,32.31,-24.11,44.12
87.798205,-18.02,32.51,-23.91,44.20
87.811684,-18.09,32.46,-23.76,44.10
87.817557,-18.15,32.40,-23.46,43.92
87.827563,-18.71,32.42,-23.21,44.04
87.837744,-18.64,32.19,-23.27,43.88
87.848445,-18.56,32.06,-23.36,43.80
87.859029,-18.73,32.08,-23.36,43.88
87.868301,-18.68,32.01,-23.49,43.88
87.877702,-18.73,31.91,-23.49,43.83
87.888319,-18.39,32.14,-23.76,43.99
87.899117,-18.41,31.99,-23.78,43.90
87.918400,-18.21,32.10,-23.85,43.94
87.920305,-18.36,32.10,-23.96,44.06
87.936323,-18.75,32.29,-23.76,44.25
87.937902,-18.66,32.27,-23.66,44.15
87.948125,-18.73,32.46,-23.72,44.35
87.958468,-18.75,32.44,-23.57,44.26
87.968757,-18.77,32.27,-23.55,44.14
87.978177,-18.64,32.29,-23.79,44.23
87.988077,-18.23,32.08,-23.85,43.93
87.998270,-18.09,31.88,-23.74,43.67
88.010247,-18.02,31.82,-23.85,43.66
88.018277,-17.87,31.69,-24.02,43.59
88.028297,-17.83,31.69,-23.72,43.41
88.038160,-17.66,31.93,-24.11,43.74
88.047900,-17.55,31.97,-24.45,43.91
88.057426,-17.81,31.93,-24.49,44.01
88.067690,-18.11,31.73,-24.43,43.95
88.077912,-18.00,31.84,-24.47,44.00
88.088273,-17.94,31.95,-24.45,44.05
88.097531,-18.02,32.12,-24.53,44.25
88.107356,-18.36,31.89,-24.41,44.16
88.117559,-18.54,31.82,-24.39,44.17
88.127329,-18.43,31.69,-24.00,43.82
88.137230,-18.06,31.95,-23.89,43.79
88.147600,-18.06,32.25,-24.11,44.13
88.158172,-18.13,32.29,-23.79,44.02
88.168550,-18.06,32.04,-23.74,43.78
88.178084,-18.13,31.97,-23.62,43.69
88.188047,-17.93,32.04,-23.79,43.75
88.198214,-17.94,32.06,-23.64,43.69
88.208708,-18.08,32.08,-23.87,43.88
88.218006,-18.47,31.89,-23.76,43.85
88.228553,-18.41,31.89,-23.61,43.74
88.238486,-18.43,31.91,-23.85,43.90
88.253386,-18.68,32.16,-23.62,44.06
88.276599,-18.66,32.01,-23.66,43.96
88.278459,-18.79,31.99,-23.59,43.96
88.279464,-18.73,31.82,-23.61,43.82
88.288538,-19.01,31.93,-23.57,44.01
88.298455,-18.71,32.06,-23.68,44.03
88.309489,-18.79,31.97,-23.79,44.06
88.318959,-18.81,31.86,-23.72,43.94
88.328315,-18.62,31.99,-24.06,44.14
88.338317,-18.68,32.18,-23.98,44.26
88.351464,-18.75,32.23,-23.87,44.27
88.367492,-18.79,32.29,-23.87,44.33
88.369017,-18.62,32.12,-23.62,44.00
88.379575,-18.68,31.97,-23.57,43.89
88.388206,-18.69,31.99,-23.31,43.77
88.397666,-18.83,32.01,-23.25,43.81
88.409642,-18.86,31.78,-23.14,43.60
88.417774,-18.98,31.59,-23.08,43.49
88.428011,-18.84,31.54,-23.36,43.54
88.438916,-18.68,31.44,-23.48,43.46
88.455013,-18.64,31.44,-23.59,43.50
88.458420,-18.58,31.58,-23.51,43.53
88.468267,-18.53,31.59,-23.68,43.61
88.480830,-18.62,31.82,-23.91,43.94
88.487789,-18.41,31.88,-23.89,43.88
88.498025,-18.41,31.97,-23.78,43.89
88.510374,-18.69,32.21,-23.83,44.22
88.526960,-18.96,32.19,-23.72,44.25
88.528938,-18.94,32.29,-23.46,44.17
88.549813,-18.92,32.03,-23.70,44.10
88.552116,-19.31,31.91,-23.36,44.01
88.567687,-19.11,31.59,-23.29,43.65
88.569209,-19.29,31.48,-23.44,43.73
88.578718,-19.26,31.86,-23.70,44.13
88.588339,-18.73,31.52,-23.83,43.73
88.598149,-18.79,31.52,-23.78,43.72
88.610721,-18.75,31.59,-24.08,43.92
88.618246,-18.90,31.73,-23.94,44.01
88.627987,-18.90,32.06,-24.24,44.42
88.637886,-18.79,32.08,-24.13,44.32
88.654015,-18.79,32.01,-23.76,44.07
88.678584,-18.77,31.89,-23.70,43.95
88.680486,-19.05,32.03,-23.57,44.09
88.681255,-19.01,32.23,-23.70,44.29
88.688111,-18.88,32.14,-23.89,44.27
88.697594,-18.81,32.25,-24.04,44.40
88.710715,-18.54,32.10,-24.17,44.25
88.717830,-18.51,32.19,-24.45,44.46
88.727792,-18.39,32.27,-24.56,44.53
88.737365,-18.15,32.16,-24.64,44.39
88.750506,-17.87,32.06,-24.54,44.16
88.757497,-17.64,31.86,-24.51,43.89
88.767924,-17.53,31.73,-24.66,43.84
88.781594,-17.55,31.82,-24.34,43.73
88.787631,-17.34,31.80,-24.43,43.69
88.797954,-17.40,31.97,-24.23,43.72
88.808035,-17.36,32.10,-24.49,43.95
88.817919,-17.23,31.93,-24.62,43.85
88.828692,-17.46,32.19,-24.41,44.01
88.837817,-17.36,32.31,-24.62,44.17
88.848317,-17.91,32.49,-24.23,44.31
88.857850,-17.79,32.38,-24.53,44.35
88.868865,-17.79,32.55,-24.28,44.34
88.878340,-18.13,32.53,-24.26,44.45
88.888238,-18.43,32.34,-24.11,44.35
88.898957,-18.73,32.29,-23.87,44.31
88.909411,-18.64,32.29,-24.09,44.39
88.917742,-18.71,32.21,-23.85,44.23
88.927559,-18.66,32.21,-23.36,43.95
88.937252,-18.83,32.21,-23.33,44.00
88.948519,-18.92,31.84,-23.49,43.86
88.957541,-18.88,31.88,-23.49,43.87
88.967645,-18.71,32.06,-23.72,44.05
88.977408,-18.71,32.14,-23.72,44.11
88.987406,-18.79,32.10,-23.87,44.19
88.997387,-18.60,31.97,-24.04,44.11
89.007433,-18.04,32.03,-24.53,44.19
89.017275,-17.59,31.89,-24.84,44.09
89.031971,-17.64,32.03,-24.66,44.10
89.037384,-17.31,31.89,-24.81,43.96
89.048479,-17.19,31.69,-24.75,43.73
89.057662,-17.27,31.89,-24.66,43.86
89.068333,-17.29,31.89,-24.41,43.73
89.078210,-17.42,32.03,-23.96,43.63
89.088256,-17.89,32.23,-23.93,43.95
89.097705,-18.09,32.29,-23.55,43.87
89.107865,-18.21,32.40,-23.44,43.94
89.117973,-18.19,32.38,-23.55,43.98
89.129797,-18.34,32.29,-23.33,43.85
89.138376,-18.26,32.21,-23.62,43.92
89.147842,-18.13,32.01,-23.64,43.73
89.157946,-18.53,32.04,-23.81,44.01
89.168400,-18.53,31.82,-23.79,43.84
89.178550,-18.81,31.88,-23.70,43.95
89.188508,-18.71,31.71,-23.94,43.92
89.198112,-18.88,31.73,-23.59,43.81
89.208423,-18.62,32.04,-23.96,44.13
89.218424,-18.71,32.01,-23.42,43.85
89.241346,-18.64,32.03,-23.59,43.92
89.244130,-18.64,31.88,-23.72,43.89
89.248199,-18.71,31.89,-23.78,43.96
89.258477,-18.68,31.86,-23.83,43.95
89.268629,-18.73,31.91,-23.64,43.91
89.281336,-18.90,31.82,-23.66,43.93
89.288248,-19.44,31.78,-23.25,43.92
89.297866,-19.14,31.91,-23.55,44.04
89.308747,-19.26,32.03,-23.48,44.13
89.318949,-19.12,32.04,-23.34,44.02
89.337131,-18.94,32.04,-23.40,43.97
89.339276,-18.73,32.10,-23.42,43.93
89.362035,-18.75,32.21,-23.53,44.08
89.363897,-18.30,32.18,-23.66,43.93
89.368571,-18.06,32.01,-23.59,43.67
89.378081,-18.47,31.99,-23.78,43.93
89.388136,-18.49,31.89,-23.53,43.73
89.397964,-18.26,32.10,-23.61,43.83
89.408031,-18.23,32.23,-23.87,44.05
89.419472,-18.36,32.16,-23.79,44.01
89.437164,-18.19,32.23,-23.85,44.03
89.438776,-18.17,32.21,-23.96,44.07
89.456518,-18.15,32.40,-24.32,44.39
89.458357,-17.94,32.38,-24.24,44.25
89.468011,-18.00,32.31,-24.28,44.24
89.478375,-18.00,32.27,-24.45,44.31
89.488188,-17.91,32.06,-24.23,43.99
89.498033,-17.98,32.06,-24.09,43.95
89.508083,-17.98,31.99,-24.34,44.03
89.518285,-18.47,32.04,-24.26,44.23
89.542140,-18.58,31.97,-24.08,44.12
89.544682,-18.58,31.74,-23.91,43.87
89.548738,-18.53,31.82,-24.00,43.95
89.558319,-18.53,31.73,-24.04,43.90
89.571508,-18.86,31.69,-23.78,43.88
89.582563,-18.96,31.74,-23.78,43.96
89.588563,-18.73,31.67,-23.44,43.62
89.598492,-18.71,31.69,-23.33,43.57
89.608667,-18.62,31.56,-23.33,43.43
89.618388,-18.56,31.58,-23.51,43.52
89.641094,-18.54,31.89,-23.64,43.82
89.643677,-18.75,31.78,-23.53,43.76
89.669191,-18.68,31.97,-23.59,43.90
89.671566,-18.45,31.95,-23.74,43.87
89.673011,-18.68,31.76,-23.49,43.70
89.681857,-18.69,31.78,-23.53,43.74
89.688234,-18.58,31.86,-23.55,43.76
89.698028,-18.84,31.91,-23.51,43.89
89.707850,-18.99,31.65,-23.21,43.60
89.717872,-18.69,31.71,-23.33,43.58
89.728032,-18.77,31.61,-23.44,43.60
89.739762,-18.66,31.44,-23.55,43.49
89.747406,-18.66,31.67,-23.72,43.74
89.758077,-18.45,31.74,-23.91,43.81
89.767891,-18.41,31.74,-23.85,43.77
89.777815,-18.49,31.91,-23.62,43.80
89.788117,-18.34,31.78,-23.89,43.78
89.797707,-18.71,31.82,-23.55,43.79
89.807941,-18.53,31.88,-23.66,43.81
89.818343,-18.64,31.97,-23.76,43.97
89.832099,-18.75,32.19,-23.79,44.21
89.838300,-18.86,32.04,-23.78,44.13
89.848512,-19.07,32.14,-23.70,44.25
89.858597,-18.77,31.97,-23.83,44.07
89.867404,-18.64,31.97,-23.83,44.01
89.879750,-18.26,32.04,-23.93,43.96
89.888143,-18.04,31.86,-23.81,43.67
89.898305,-18.19,31.88,-23.62,43.65
89.908609,-18.28,31.58,-23.79,43.56
89.918433,-18.13,31.76,-23.76,43.61
89.943985,-18.08,31.76,-23.91,43.67
89.955590,-18.04,31.80,-23.91,43.68
89.956778,-18.39,31.86,-23.72,43.77
89.957975,-18.62,31.88,-23.93,43.99
89.967683,-18.81,31.99,-24.09,44.24
89.979453,-18.68,31.91,-24.24,44.21
89.987983,-18.47,32.03,-24.36,44.27
89.998611,-18.47,31.82,-24.32,44.10
90.008462,-18.28,31.80,-24.32,44.01
90.018706,-18.02,31.84,-24.58,44.07
90.039787,-17.85,31.78,-24.53,43.93
90.042913,-17.83,31.74,-24.54,43.91
90.063441,-18.13,31.59,-24.34,43.81
90.064958,-18.26,31.89,-24.32,44.07
90.068527,-18.15,31.78,-24.17,43.86
90.079685,-18.34,32.03,-23.93,43.98
90.088030,-18.45,32.08,-24.23,44.23
90.098202,-18.68,31.88,-23.93,44.01
90.108699,-18.77,31.89,-24.04,44.13
90.118630,-18.64,31.93,-24.28,44.23
90.144975,-18.45,32.06,-24.17,44.19
90.148057,-18.47,31.97,-24.24,44.17
90.156710,-18.58,31.82,-24.21,44.09
90.158662,-18.36,31.86,-24.39,44.12
90.171281,-18.21,31.89,-24.17,43.96
90.177781,-18.24,32.25,-24.47,44.40
90.188210,-18.13,32.34,-24.43,44.40
90.197797,-18.21,32.44,-24.19,44.37
90.207808,-18.08,32.40,-24.43,44.42
90.218435,-18.02,32.40,-24.13,44.24
90.228245,-18.19,32.81,-24.32,44.71
90.242539,-18.26,32.72,-24.23,44.62
90.266498,-18.41,32.57,-24.19,44.55
90.269319,-18.26,32.36,-24.04,44.26
90.270271,-18.39,32.25,-23.91,44.16
90.278524,-18.36,32.06,-23.78,43.93
90.288575,-18.38,31.99,-23.66,43.83
90.298565,-18.38,31.99,-23.62,43.81
90.308457,-18.13,31.73,-23.48,43.43
90.318214,-18.38,31.74,-23.46,43.54
90.327993,-18.28,31.88,-23.36,43.54
90.344746,-18.45,31.91,-23.14,43.52
90.348877,-18.53,32.10,-23.38,43.82
90.358516,-18.54,32.19,-23.72,44.08
90.368056,-18.94,32.38,-23.46,44.24
90.377850,-18.88,32.38,-23.64,44.32
90.388523,-19.31,32.25,-23.46,44.31
90.399129,-19.16,32.29,-23.61,44.35
90.408443,-19.16,32.14,-23.61,44.24
90.418162,-19.39,32.12,-23.42,44.23
90.427780,-19.26,32.06,-23.38,44.11
90.438611,-19.39,31.86,-23.04,43.84
90.448621,-18.98,31.89,-23.29,43.81
90.458202,-18.96,31.63,-23.36,43.65
90.468137,-18.73,31.80,-23.29,43.64
90.478556,-18.64,31.84,-23.29,43.63
90.488703,-18.45,31.74,-23.59,43.64
90.506210,-18.23,31.95,-23.96,43.90
90.509500,-17.96,31.93,-24.02,43.81
90.518328,-17.57,32.14,-23.96,43.77
90.528641,-17.49,32.25,-24.08,43.88
90.544774,-17.12,32.61,-23.78,43.83
90.549402,-16.61,32.94,-23.78,43.89
90.558788,-16.05,33.15,-23.76,43.83
90.570728,-16.12,33.49,-23.46,43.95
90.582867,-15.66,33.51,-23.36,43.74
90.587975,-15.34,33.73,-23.12,43.68
90.597968,-15.08,34.07,-23.08,43.83
90.609050,-14.38,34.14,-23.12,43.67
90.618848,-14.33,34.11,-23.12,43.62
90.628209,-14.06,34.16,-23.19,43.62
90.638060,-13.91,34.01,-23.16,43.44
90.655372,-13.50,34.16,-23.12,43.40
90.658757,-13.14,34.43,-23.08,43.48
90.667662,-13.07,34.50,-23.01,43.48
90.677867,-12.73,34.46,-22.99,43.34
90.688146,-12.56,34.58,-22.67,43.21
90.698948,-12.17,34.76,-22.71,43.27
90.708084,-11.83,34.91,-22.76,43.32
90.717742,-11.72,35.14,-22.67,43.43
90.728183,-11.10,35.27,-22.69,43.38
90.741201,-10.89,35.18,-22.74,43.28
90.748150,-10.50,35.34,-23.04,43.48
90.758387,-10.35,35.48,-23.23,43.65
90.768554,-10.37,35.55,-23.33,43.76
90.778432,-10.16,35.68,-23.31,43.81
90.788330,-9.94,35.64,-23.21,43.68
90.798296,-9.58,35.72,-23.10,43.60
90.808239,-9.66,35.87,-23.18,43.78
90.819709,-9.47,35.89,-22.97,43.65
90.827873,-9.24,35.89,-22.97,43.60
90.838759,-9.06,35.89,-22.91,43.53
90.850214,-8.81,35.74,-22.89,43.35
90.858938,-8.57,35.78,-23.03,43.40
90.868193,-8.42,35.55,-23.04,43.19
90.878305,-8.38,35.49,-23.10,43.17
